rooms,area,bathrooms,toilets,facades_number,number_floors,build_year,has_terrace,has_garden,has_garage,elevator,is_furnished,leased,running_water,primary_energy_consumption,postal_code,cadastral_income,has_swimming_pool,property_type_house,property_type_other,locality_antwerp,locality_braine-l-alleud,locality_brussels,locality_gent,locality_laken,locality_liege,locality_lier,locality_mons,locality_mouscron,locality_namur,locality_nivelles,locality_oostende,locality_other,locality_pont-a-celles,locality_roeselare,locality_seraing,locality_tournai,locality_tubize,locality_turnhout,locality_wavre,property_subtype_duplex,property_subtype_other,property_subtype_residence,property_subtype_studio,property_subtype_villa,has_equipped_kitchen_Not equipped,has_equipped_kitchen_Partially equipped,has_equipped_kitchen_Super equipped,y_true,y_pred_oof,loss
1.0,66.0,1.0,1.0,4.0,3.0,2010.0,1,0,0,1,0,0.0,1.0,232.0,6230,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,203000.0,201456.58485681354,1543.4151431864593
3.0,102.0,1.0,1.0,3.0,3.0,2024.0,1,0,1,0,0,0.0,1.0,232.0,5590,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,368000.0,326224.32424226106,41775.675757738936
1.0,50.0,1.0,1.0,2.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,209.0,1020,803.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,189000.0,175243.3812711627,13756.61872883729
4.0,125.0,1.0,2.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,404.0,5030,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,325000.0,288049.1117259151,36950.88827408489
4.0,316.0,2.0,2.0,2.0,8.0,1936.0,1,0,1,1,0,0.0,1.0,234.0,1000,803.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1270000.0,986530.3821012981,283469.6178987019
2.0,101.0,1.0,2.0,3.0,4.0,2010.0,1,0,1,1,0,0.0,1.0,232.0,1020,803.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,325000.0,331185.5853515872,6185.585351587215
1.0,84.0,1.0,1.0,2.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,294.0,5540,884.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,198000.0,150036.58403959798,47963.415960402024
3.0,190.0,1.0,1.0,3.0,2.0,2010.0,1,1,0,0,0,0.0,1.0,975.0,1670,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,225000.0,488029.41693366464,263029.41693366464
2.0,102.0,1.0,1.0,2.0,3.0,2013.0,1,0,0,1,0,1.0,1.0,90.0,6791,784.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,269000.0,284709.07234721794,15709.072347217938
4.0,165.0,1.0,1.0,3.0,3.0,1964.0,0,1,1,0,0,0.0,1.0,749.0,1861,1098.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,495000.0,497978.1027441363,2978.1027441362967
4.0,183.0,1.0,2.0,3.0,3.0,2023.0,1,1,0,0,0,0.0,1.0,232.0,2220,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,468156.0,457103.4499123292,11052.550087670796
2.0,87.0,1.0,1.0,3.0,3.0,2024.0,1,1,0,1,0,0.0,1.0,232.0,9470,665.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,277450.0,287246.9789562388,9796.978956238774
2.0,100.0,1.0,1.0,3.0,2.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,2520,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,359985.0,320365.27526698256,39619.72473301744
2.0,100.0,1.0,1.0,3.0,2.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,3582,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,379000.0,345124.47451369517,33875.52548630483
3.0,141.0,1.0,1.0,3.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,232.0,8800,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,320290.0,306647.44046378,13642.559536219982
3.0,125.0,1.0,1.0,3.0,3.0,2010.0,0,0,0,1,0,0.0,1.0,196.0,2550,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,349000.0,337847.3840368885,11152.615963111515
3.0,208.0,1.0,1.0,2.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,15.0,5310,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,369000.0,405867.1333236402,36867.13332364021
2.0,106.0,1.0,1.0,2.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,0.0,9300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,376300.0,379329.8498679442,3029.849867944198
2.0,89.0,1.0,1.0,3.0,4.0,2010.0,1,0,0,1,0,0.0,1.0,100.0,7000,803.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,241000.0,241233.0042023825,233.00420238249353
2.0,89.0,1.0,1.0,2.0,3.0,2010.0,1,0,0,1,0,0.0,1.0,232.0,9400,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,275940.0,297561.9317035208,21621.931703520822
2.0,83.0,2.0,2.0,2.0,2.0,1972.0,0,0,0,0,0,1.0,1.0,299.0,4020,803.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,149000.0,174032.30109871674,25032.301098716736
3.0,222.0,2.0,1.0,3.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,232.0,4730,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,750000.0,542299.178060902,207700.82193909795
4.0,180.0,1.0,2.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,612.0,1860,941.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,850000.0,475392.36688351445,374607.63311648555
2.0,95.0,1.0,1.0,4.0,3.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,2940,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,360000.0,333135.7391711726,26864.26082882739
4.0,168.0,1.0,1.0,3.0,3.0,2010.0,0,0,1,0,0,0.0,1.0,162.0,3500,990.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,320000.0,398371.22567738703,78371.22567738703
4.0,508.0,2.0,3.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,187.0,1570,2761.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1250000.0,1168760.8705179028,81239.12948209723
1.0,124.0,1.0,1.0,3.0,6.0,2010.0,1,1,0,1,0,0.0,1.0,0.0,3500,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,505000.0,404916.8802079726,100083.1197920274
3.0,82.0,1.0,1.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,376.0,4040,285.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,189000.0,176432.77141901216,12567.228580987838
2.0,120.0,2.0,1.0,2.0,2.0,2010.0,1,1,0,1,0,0.0,1.0,232.0,9050,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,494000.0,481552.2230349598,12447.77696504019
3.0,150.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,232.0,5540,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,297500.0,313888.580133502,16388.580133502022
2.0,99.0,1.0,1.0,3.0,2.0,2024.0,0,1,0,0,0,0.0,1.0,232.0,7000,803.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,232750.0,233298.69584542734,548.6958454273408
2.0,88.0,1.0,1.0,3.0,2.0,2024.0,1,1,1,0,0,0.0,1.0,232.0,6000,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,269000.0,225970.2489318993,43029.75106810071
4.0,206.0,1.0,2.0,4.0,3.0,1965.0,1,1,1,0,0,0.0,1.0,359.0,2220,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,419000.0,454611.53054270084,35611.53054270084
1.0,41.0,1.0,1.0,2.0,4.0,1979.0,1,0,0,1,0,0.0,1.0,327.0,8800,706.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,89000.0,77996.03558158595,11003.964418414049
4.0,226.0,1.0,2.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,345.0,8380,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,329000.0,357381.24637754034,28381.246377540345
4.0,220.0,2.0,3.0,3.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,296.0,3018,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,495000.0,532302.2169741339,37302.21697413386
1.0,80.0,1.0,2.0,2.0,3.0,2024.0,1,1,1,1,0,0.0,1.0,30.0,1200,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,595000.0,611364.8149374718,16364.814937471761
2.0,75.0,1.0,1.0,2.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,581.0,1070,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,159000.0,189679.82292323533,30679.822923235333
1.0,73.0,1.0,1.0,3.0,5.0,2010.0,1,0,0,0,0,0.0,1.0,232.0,1480,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,247599.0,227839.9550199292,19759.044980070787
4.0,224.0,1.0,2.0,4.0,3.0,1960.0,1,1,1,0,0,0.0,1.0,369.0,8200,827.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,589800.0,537211.7495651958,52588.25043480424
3.0,200.0,1.0,2.0,3.0,6.0,2010.0,0,0,1,1,0,0.0,1.0,229.0,1200,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,645000.0,685882.1761619474,40882.17616194743
4.0,149.0,1.0,1.0,2.0,2.0,2010.0,1,0,0,0,0,0.0,1.0,324.0,4020,803.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,250000.0,204761.0694917158,45238.93050828419
6.0,287.0,4.0,2.0,2.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,218.0,7500,1455.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,495000.0,470542.18920140824,24457.81079859176
2.0,100.0,1.0,1.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,345.0,5060,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,185000.0,225462.67418278797,40462.674182787974
3.0,180.0,1.0,1.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,981.0,9100,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,249000.0,338373.6764912338,89373.67649123381
3.0,154.0,1.0,1.0,3.0,2.0,2009.0,1,1,1,0,0,0.0,1.0,368.0,6180,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,300000.0,224368.20983065688,75631.79016934312
2.0,102.0,1.0,1.0,2.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,389.0,5550,379.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,60000.0,111374.25866471163,51374.258664711626
3.0,120.0,1.0,1.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,434.0,6823,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,79000.0,181234.08343218148,102234.08343218148
4.0,185.0,1.0,1.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,298.0,7866,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,345000.0,392537.53046578186,47537.53046578186
1.0,55.0,1.0,1.0,4.0,3.0,2010.0,1,1,0,0,1,0.0,1.0,266.0,6440,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,140000.0,126420.81761700082,13579.182382999177
2.0,73.0,1.0,1.0,2.0,3.0,2010.0,1,0,0,1,0,0.0,1.0,211.0,1400,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175000.0,216346.8788420755,41346.8788420755
2.0,120.0,1.0,1.0,3.0,3.0,2023.0,1,0,0,1,0,0.0,1.0,232.0,8790,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,445000.0,383187.1268099367,61812.873190063285
2.0,91.0,1.0,2.0,3.0,1.0,2010.0,1,1,1,0,0,0.0,1.0,507.0,4032,327.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,169000.0,189035.18465540605,20035.184655406047
3.0,165.0,1.0,1.0,2.0,2.0,2010.0,1,0,1,0,0,0.0,1.0,466.0,4100,600.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,99000.0,161479.2504201252,62479.2504201252
2.0,58.0,1.0,1.0,3.0,1.0,1970.0,1,0,0,1,0,0.0,1.0,469.0,6000,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,87000.0,91806.94623118184,4806.946231181835
2.0,128.0,2.0,2.0,2.0,5.0,2005.0,1,0,1,1,0,1.0,1.0,127.0,1000,803.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,505000.0,490852.2905792887,14147.709420711326
4.0,135.0,1.0,2.0,4.0,3.0,2002.0,1,1,1,0,0,0.0,1.0,185.0,7620,745.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,370000.0,364409.5939750667,5590.406024933327
2.0,103.0,2.0,2.0,3.0,6.0,2024.0,1,0,1,1,0,0.0,1.0,85.0,1300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,539000.0,490760.33175161923,48239.66824838077
